"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"kfl00027_0270_v1.1",0.000288571640243092,0.000585101200277653,3,19.3939777094036,24,0.000288571640243092,4
"kfl00053_0400_v1.1",0.00583823531687028,0.0088261586573247,16,63.1116191356772,24,0.00583823531687028,17
"kfl00478_g1_v1.1",0.0208046114889557,0.0285589714633228,7,3.57694675655038,24,0.0208046114889557,8
"kfl00369_g6_v1.1",5.72292595476361e-06,1.99557666751127e-05,18,9.84208673663389,24,5.72292595476361e-06,19
"kfl00291_0180_v1.1",0.15054381024451,0.181362500142702,2,7.32155045778607,24,NA,NA
"kfl00248_0150_v1.1",0.00583823531687028,0.0088261586573247,5,18.8132527560791,24,0.00583823531687028,6
"kfl00206_0110_v1.1",0.0705644770037604,0.0887891540969783,10,5.25243012274291,24,NA,NA
"kfl00012_0600_v1.1",0.138859013359859,0.16827758624052,1,2.22921748445818,24,NA,NA
"kfl00881_0020_v1.1",4.7970975925567e-06,1.72255517483766e-05,10,23.5685644564669,24,4.7970975925567e-06,11
"kfl00563_0100_v1.1",7.75701530101113e-08,5.24000507000517e-07,10,3.51568685047606,24,7.75701530101113e-08,11
"kfl00212_0040_v1.1",7.79467552133543e-05,0.00018652152696222,13,31.2436341692664,24,7.79467552133543e-05,14
"kfl00078_0015_v1.1",0.00180629172967614,0.00302545710188011,17,7.04207581158286,24,0.00180629172967614,18
"kfl00006_0470_v1.1",9.06975779783577e-07,4.18054814702996e-06,9,66.9760516870305,24,9.06975779783577e-07,10
"kfl00001_0130_v1.1",0.000250825413911797,0.000517088876893221,4,0.812276955060726,24,0.000250825413911797,5
"kfl00808_0010_v1.1",0.0449272528017537,0.0582383158765369,19,35.4721398590049,24,0.0449272528017537,20
"kfl00820_0020_v1.1",7.8662299437806e-09,7.66782543751871e-08,6,7.77504896187608,24,7.8662299437806e-09,7
"kfl00060_0350_v1.1",6.49518777339426e-11,1.35032714088945e-09,11,19.550913027311,24,6.49518777339426e-11,12
"kfl00055_0090_v1.1",1.32968919576202e-06,5.8155213356904e-06,8,12.7057831985771,24,1.32968919576202e-06,9
"kfl00600_g1_v1.1",3.35367002450122e-06,1.26687196602242e-05,16,27.945038867527,24,3.35367002450122e-06,17
"kfl00079_0450_v1.1",0.000499239948143525,0.000948005558222776,8,54.1230095732931,24,0.000499239948143525,9
"kfl00378_0120_v1.1",6.23483699434068e-08,4.33562078879815e-07,16,42.688561778248,24,6.23483699434068e-08,17
"kfl00188_0040_v1.1",7.75701530101113e-08,5.24000507000517e-07,20,4.61304683063766,24,7.75701530101113e-08,21
"kfl00504_0020_v1.1",0.1084218740762,0.133036629450577,14,4.75691714214039,24,NA,NA
"kfl00630_0020_v1.1",2.63852949214074e-11,6.37582938201063e-10,13,17.9908863462644,24,2.63852949214074e-11,14
"kfl00066_0050_v1.1",0.000331576311891244,0.000661178628871278,8,0.322824018342681,24,0.000331576311891244,9
"kfl00108_0040_v1.1",4.82785491997089e-11,1.05844135681834e-09,5,7.580406195519,24,4.82785491997089e-11,6
"kfl01195_0010_v1.1",2.79694772879853e-06,1.08722100947301e-05,21,6.11254801784983,24,2.79694772879853e-06,22
"kfl00765_0020_v1.1",1,1,4,2.85949308548148,24,NA,NA
"kfl00664_0060_v1.1",1.34974262245945e-05,4.15820044497089e-05,13,2.22045784194054,24,1.34974262245945e-05,14
"kfl00983_0030_v1.1",0.561579704809749,0.628739840352456,11,6.69763466035913,24,NA,NA
"kfl00661_0040_v1.1",1.26731419882749e-08,1.14724283854819e-07,12,14.4980325995423,24,1.26731419882749e-08,13
"kfl00057_0160_v1.1",0.00521707442043448,0.00795793590912067,10,2.39309823109103,24,0.00521707442043448,11
"kfl00138_0050_v1.1",0.000288571640243092,0.000585101200277653,8,25.8523333199053,24,0.000288571640243092,9
"kfl00135_0250_v1.1",1,1,18,0.590049160679634,24,NA,NA
"kfl00224_0020_v1.1",0.000141324217707872,0.000311704301650178,13,4.09388454406054,24,0.000141324217707872,14
"kfl00047_0030_v1.1",5.00023404014991e-08,3.61901693013971e-07,13,13.0041036688547,24,5.00023404014991e-08,14
"kfl00148_0260_v1.1",2.32861982968407e-06,9.34703658666129e-06,10,17.421642480685,24,2.32861982968407e-06,11
"kfl00147_0180_v1.1",0.0705644770037604,0.0887891540969783,16,2.34099070542401,24,NA,NA
"kfl00282_0070_v1.1",9.6222987116414e-06,3.10727578642132e-05,15,10.0963578379494,24,9.6222987116414e-06,16
"kfl00061_0310_v1.1",1.34974262245945e-05,4.15820044497089e-05,15,6.53245503069414,24,1.34974262245945e-05,16
"kfl01027_0020_v1.1",9.6222987116414e-06,3.10727578642132e-05,8,3.76888188376307,24,9.6222987116414e-06,9
"kfl00070_0310_v1.1",1.09918735115012e-06,4.9344754579926e-06,12,2.22983967301825,24,1.09918735115012e-06,13
"kfl00241_0050_v1.1",0.0229815096748871,0.0312943019378643,6,15.0905641289344,24,0.0229815096748871,7
"kfl00018_0070_v1.1",0.428431123379186,0.486168124007738,17,0.726488512474716,24,NA,NA
"kfl00467_0020_v1.1",0.0409376124012707,0.0533591752604607,15,1.29638642265851,24,0.0409376124012707,16
"kfl00057_0210_v1.1",5.74116877571133e-05,0.000143684128471414,13,1.97026345888267,24,5.74116877571133e-05,14
"kfl00197_0040_v1.1",0.334890579806377,0.385794459855288,21,0.214258453646523,24,NA,NA
"kfl00715_0010_v1.1",5.03823516357274e-07,2.5482818625151e-06,16,13.0812320516549,24,5.03823516357274e-07,17
"kfl00035_0260_v1.1",0.1084218740762,0.133036629450577,2,84.6034753755493,24,NA,NA
"kfl00675_0025_v1.1",1.88156846482344e-05,5.51481588450196e-05,16,10.1773168515286,24,1.88156846482344e-05,17
"kfl00260_0130_v1.1",0.399639638152308,0.455640578369944,13,0.48593812970286,24,NA,NA
"kfl01185_0010_v1.1",3.37197933284195e-07,1.8257443554292e-06,17,18.4157863390856,24,3.37197933284195e-07,18
"kfl00378_0080_v1.1",5.00023404014991e-08,3.61901693013971e-07,19,32.4772759726815,24,5.00023404014991e-08,20
"kfl00211_0140_v1.1",0.117842856009381,0.143879015569169,8,0.908153676482116,24,NA,NA
"kfl00138_0100_v1.1",0.000288571640243092,0.000585101200277653,17,10.5150788046798,24,0.000288571640243092,18
"kfl00074_0040_v1.1",1.16333505102086e-10,2.21253849293526e-09,13,3.80480043690915,24,1.16333505102086e-10,14
"kfl00160_0080_v1.1",1,1,18,0.771054249875963,24,NA,NA
"kfl00054_0250_v1.1",7.79467552133543e-05,0.00018652152696222,16,9.05744100170121,24,7.79467552133543e-05,17
"kfl00034_0320_v1.1",0.00521707442043448,0.00795793590912067,7,2.40995482272207,24,0.00521707442043448,8
"kfl00068_0010_v1.1",0.0590633145807872,0.0751884973833543,12,0.636374466661049,24,NA,NA
"kfl00180_0020_v1.1",0.0112207107983529,0.0161397269243157,4,3.33901519942731,24,0.0112207107983529,5
"kfl00404_0060_v1.1",0.372495016110073,0.426021521792209,20,4.94235260215672,24,NA,NA
"kfl01553_0030_v1.1",0.0705644770037604,0.0887891540969783,17,20.7757579772443,24,NA,NA
"kfl00377_0050_v1.1",0.006526548482412,0.00977968455336447,12,2.0603644527426,24,0.006526548482412,13
"kfl00180_0250_v1.1",0.0705644770037604,0.0887891540969783,20,8.21472868850563,24,NA,NA
"kfl00070_0280_v1.1",0.00521707442043448,0.00795793590912067,21,0.875033944430191,24,0.00521707442043448,22
"kfl00328_0020_v1.1",0.0253620797345938,0.0342881441237507,14,1.42337317259368,24,0.0253620797345938,15
"kfl00837_0050_v1.1",4.7970975925567e-06,1.72255517483766e-05,15,3.34675436647477,24,4.7970975925567e-06,16
"kfl00190_0180_v1.1",0.000743430919571751,0.00135535077535473,6,25.3362076480689,24,0.000743430919571751,7
"kfl00947_0020_v1.1",0.000570794194130918,0.00106873235913519,10,9.78844974571668,24,0.000570794194130918,11
"kfl00519_0070_v1.1",2.79694772879853e-06,1.08722100947301e-05,16,4.78467273439629,24,2.79694772879853e-06,17
"kfl00398_0060_v1.1",0.163076061059818,0.19548376024051,1,14.9061073312197,24,NA,NA
"kfl00146_0160_v1.1",0.00230398116173682,0.00377978297254729,12,1.62552192869829,24,0.00230398116173682,13
"kfl00310_0020_v1.1",0.300222714029037,0.347317037874136,12,0.72016593681295,24,NA,NA
"kfl00402_0020_v1.1",0.399639638152308,0.455640578369944,14,1.20759894080937,24,NA,NA
"kfl00742_0080_v1.1",9.6222987116414e-06,3.10727578642132e-05,13,44.7128686447414,24,9.6222987116414e-06,14
"kfl00015_g36_v1.1",0.000141324217707872,0.000311704301650178,8,7.6874491602647,24,0.000141324217707872,9
"kfl00480_0030_v1.1",0.00493709204110922,0.00760105411538496,15,0.309057381522051,24,0.00493709204110922,16
"kfl00265_g14_v1.1",2.02165598749897e-08,1.70350299771227e-07,20,6.16645576949949,24,2.02165598749897e-08,21
"kfl00086_0230_v1.1",0.000651811136971003,0.0012043424286847,20,6.40821470753872,24,0.000651811136971003,21
