"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"LOC_Os06g42000",9.62000962000962e-06,0.00096809104873621,8,852.311158703205,24,9.62e-06,12
"LOC_Os02g45670",9.62000962000962e-06,0.00096809104873621,20,850.826234462714,24,9.62e-06,24
"LOC_Os09g35690",9.62000962000962e-06,0.00096809104873621,16,842.376308427534,24,9.62e-06,20
"LOC_Os02g46660",9.62000962000962e-06,0.00096809104873621,22,822.153054485599,24,9.62e-06,2
"LOC_Os11g47460",9.62000962000962e-06,0.00096809104873621,2,813.208153703589,24,9.62e-06,6
"LOC_Os05g43170",9.62000962000962e-06,0.00096809104873621,14,783.509668893754,24,9.62e-06,18
"LOC_Os09g31360",9.62000962000962e-06,0.00096809104873621,20,757.276007311733,24,9.62e-06,24
"LOC_Os03g50510",9.62000962000962e-06,0.00096809104873621,12,732.244427257729,24,9.62e-06,16
"LOC_Os05g51830",9.62000962000962e-06,0.00096809104873621,8,720.577165368151,24,9.62e-06,12
"LOC_Os12g28770",9.62000962000962e-06,0.00096809104873621,22,685.363247665061,24,9.62e-06,2
"LOC_Os09g19560",9.62000962000962e-06,0.00096809104873621,8,678.06237014931,24,9.62e-06,12
"LOC_Os04g36050",9.62000962000962e-06,0.00096809104873621,10,668.180552882228,24,9.62e-06,14
"LOC_Os12g06020",9.62000962000962e-06,0.00096809104873621,18,668.145197543169,24,9.62e-06,22
"LOC_Os02g47200",9.62000962000962e-06,0.00096809104873621,22,658.457834640913,24,9.62e-06,2
"LOC_Os07g45280",9.62000962000962e-06,0.00096809104873621,8,618.789144216348,24,9.62e-06,12
"LOC_Os02g06430",9.62000962000962e-06,0.00096809104873621,22,612.38982784661,24,9.62e-06,2
"UR1_Os47036",9.62000962000962e-06,0.00096809104873621,14,598.919443665006,24,9.62e-06,18
"LOC_Os02g26370",9.62000962000962e-06,0.00096809104873621,14,547.901689402396,24,9.62e-06,18
"LOC_Os04g46620",9.62000962000962e-06,0.00096809104873621,10,539.593184723454,24,9.62e-06,14
