"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_2032.4",4.20480229557618e-05,8.68711722339762e-05,3,13.1959648715889,24,4.20480229557618e-05,4
"Popu|evm.model.contig_4436.7",0.00583823531687028,0.00818125816481821,17,37.048710353251,24,0.00583823531687028,18
"Popu|evm.model.contig_3452.4",1.4745167564186e-07,5.74732912082733e-07,7,493.481042392157,24,1.4745167564186e-07,8
"Popu|evm.model.contig_4429.10",7.46984885410435e-07,2.38188402819142e-06,8,13.108479607134,24,7.46984885410435e-07,9
"Popu|evm.model.contig_3535.1",0.000105241674991343,0.000200395094746829,10,20.3474032003439,24,0.000105241674991343,11
"Popu|evm.model.contig_3419.8",4.12579138229771e-07,1.4196745795802e-06,18,8.60756197393089,24,4.12579138229771e-07,19
"Popu|evm.model.contig_2089.10",1.1405295408205e-05,2.68291232628682e-05,10,3.17706371374386,24,1.1405295408205e-05,11
"Popu|evm.model.contig_527.21",2.93820662985732e-09,2.03249117258832e-08,20,47.0066160399769,24,2.93820662985732e-09,21
"Popu|evm.model.contig_3488.4",2.23892942547126e-07,8.31587591316542e-07,8,5.29819251056176,24,2.23892942547126e-07,9
"Popu|evm.model.contig_682.4",3.19423979740113e-08,1.54805175723446e-07,16,132.077216574396,24,3.19423979740113e-08,17
"Popu|evm.model.contig_2102.7",0.00583823531687028,0.00818125816481821,19,24.3530868083374,24,0.00583823531687028,20
"Popu|evm.model.contig_2194.3",0.00230398116173682,0.00344015004568907,15,8.0205226259933,24,0.00230398116173682,16
"Popu|evm.model.contig_3426.12",0.000105241674991343,0.000200395094746829,7,8.82305232178799,24,0.000105241674991343,8
"Popu|evm.model.contig_2090.43",2.75042540146138e-07,9.92249881379227e-07,7,9.17496151587384,24,2.75042540146138e-07,8
"Popu|evm.model.contig_2135.2",1.0506137711518e-09,8.74967680012032e-09,9,2.25268504224649,24,1.0506137711518e-09,10
"Popu|evm.model.contig_3385.17",6.23483699434068e-08,2.72160952900004e-07,7,3.08335311300714,24,6.23483699434068e-08,8
"Popu|evm.model.contig_3480.4",6.23483699434068e-08,2.72160952900004e-07,9,13.6796282221597,24,6.23483699434068e-08,10
"Popu|evm.model.contig_2290.5",4.7121014917106e-10,4.69169016099155e-09,9,14.9358409475694,24,4.7121014917106e-10,10
"Popu|evm.model.contig_3478.3",2.23892942547126e-07,8.31587591316542e-07,18,39.6754934458741,24,2.23892942547126e-07,19
"Popu|evm.model.contig_3448.1",1.42056278204452e-11,2.78063931424529e-10,13,20.3347953238007,24,1.42056278204452e-11,14
"Popu|evm.model.contig_538.6",1.19287108965482e-07,4.79592599513896e-07,18,26.0103827305085,24,1.19287108965482e-07,19
