"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Pp1s2_23V6.1",0.032348980480566,0.0630512969301015,20,0.68628896994268,24,0.032348980480566,21
"Pp1s426_21V6.1",1,1,20,0.5450035910465,24,NA,NA
"Pp1s143_52V6.1",1,1,4,3.72715926380673,24,NA,NA
"Pp1s56_214V6.1",0.0100886248589965,0.0229580955093535,5,0.589131215162394,24,0.0100886248589965,6
"Pp1s363_22V6.1",0.0705644770037604,0.123378119121305,17,1.05174929344059,24,NA,NA
"Pp1s128_141V6.1",0.000250825413911797,0.00102783578704247,8,2.84129881222276,24,0.000250825413911797,9
"Pp1s396_40V6.1",1,1,2,0.148717153544391,24,NA,NA
"Pp1s42_132V6.1",0.000141324217707872,0.000635958979685426,12,2.01420886193461,24,0.000141324217707872,13
"Pp1s432_19V6.1",1.32968919576202e-06,1.4384880686912e-05,17,3.8517629850469,24,1.32968919576202e-06,18
"Pp1s165_20V6.1",1,1,16,0.184669793479961,24,NA,NA
"Pp1s18_280V6.1",6.49518777339426e-11,5.31709509449586e-09,12,6.28671699349356,24,6.49518777339426e-11,13
"Pp1s284_67V6.1",1,1,22,1.2625001221555,24,NA,NA
"Pp1s37_351V6.1",1,1,20,1.63591916493702,24,NA,NA
"Pp1s317_44V6.1",0.15054381024451,0.239431222992721,10,0.547554071112571,24,NA,NA
"Pp1s214_61V6.2",0.0112207107983529,0.0251644491358883,5,11.8095027118641,24,0.0112207107983529,6
"Pp1s72_188V6.3",0.00140974185384053,0.00429802289514223,14,2.50056107442919,24,0.00140974185384053,15
"Pp1s323_86V6.1",0.0449272528017537,0.0833839196805307,11,0.953580958442416,24,0.0449272528017537,12
"Pp1s2168_2V6.1",0.017000924372884,0.0359574094388279,3,2.93686178629948,24,0.017000924372884,4
"Pp1s395_44V6.1",0.0308014115031162,0.0600678129039412,16,2.97552396749668,24,0.0308014115031162,17
"Pp1s14_311V6.2",0.0124673909795418,0.0275582739156726,17,2.90282847246304,24,0.0124673909795418,18
"Pp1s75_223V6.1",1,1,18,4.81127483573441,24,NA,NA
"Pp1s450_6V6.1",0.00180629172967614,0.00530709971070688,16,4.60723763606579,24,0.00180629172967614,17
"Pp1s58_260V6.2",0.206264316967803,0.314564125362889,16,0.464185688403697,24,NA,NA
"Pp1s316_34V6.1",0.258987762830227,0.383926492793355,16,1.81524134388321,24,NA,NA
"Pp1s113_134V6.1",0.00230398116173682,0.00651321268876275,20,1.94081632755258,24,0.00230398116173682,21
"Pp1s15_460V6.1",0.930919228067546,1,1,0.197653095287073,24,NA,NA
"Pp1s78_18V6.1",0.00016344059424198,0.000717942380052249,17,7.93156811562296,24,0.00016344059424198,18
"Pp1s67_175V6.1",1,1,18,3.56248290855441,24,NA,NA
"Pp1s212_85V6.2",1.36443047862213e-09,6.18947380174958e-08,14,7.40481775427727,24,1.36443047862213e-09,15
"Pp1s90_210V6.1",0.000122037809271663,0.000563653228036823,15,1.06996848125319,24,0.000122037809271663,16
"Pp1s10_401V6.1",0.0100886248589965,0.0229580955093535,22,0.809098918256683,24,0.0100886248589965,23
"Pp1s44_232V6.1",1,1,12,1.69146148689594,24,NA,NA
"Pp1s226_19V6.1",0.704920425187724,0.925768627731324,2,0.193181984863418,24,NA,NA
"Pp1s65_119V6.1",0.930919228067546,1,22,0.257728699326278,24,NA,NA
"Pp1s24_136V6.1",0.00259776754709449,0.00719521667244242,21,2.31513957446848,24,0.00259776754709449,22
"Pp1s287_36V6.1",1,1,4,0.538443258330958,24,NA,NA
"Pp1s35_7V6.1",1,1,12,0.436203435013625,24,NA,NA
"Pp1s37_238V6.1",0.00583823531687028,0.0143428464735254,18,1.51543120998199,24,0.00583823531687028,19
"Pp1s159_32V6.2",0.00329165112182953,0.00879117723362622,16,4.35727264534203,24,0.00329165112182953,17
"Pp1s150_95V6.1",0.000651811136971003,0.00226007736976995,19,1.88311741653162,24,0.000651811136971003,20
"Pp1s53_184V6.1",2.32861982968407e-06,2.26048574652566e-05,4,6.79495608207499,24,2.32861982968407e-06,5
"Pp1s149_106V6.1",0.00292579567385745,0.00795628743383459,19,0.919167432405845,24,0.00292579567385745,20
"Pp1s22_33V6.1",1,1,10,0.661214803145343,24,NA,NA
"Pp1s13_396V6.1",3.19423979740113e-08,7.13146577965231e-07,11,13.908010809552,24,3.19423979740113e-08,12
"Pp1s145_28V6.1",0.00109522072928067,0.0034785916607419,13,2.02935768957281,24,0.00109522072928067,14
"Pp1s310_42V6.1",0.0675756591917228,0.119551340091939,6,0.264194516613913,24,NA,NA
"Pp1s300_50V6.1",1.1405295408205e-05,8.15547328285503e-05,8,4.57954864336918,24,1.1405295408205e-05,9
"Pp1s325_68V6.1",6.81620408940039e-06,5.36211401230224e-05,0,9.30646223998509,24,6.81620408940039e-06,1
"Pp1s28_29V6.1",1,1,8,0.164675057004269,24,NA,NA
"Pp1s136_49V6.1",1,1,8,0.298366389084792,24,NA,NA
"Pp1s115_188V6.1",1,1,12,0.702838656371032,24,NA,NA
"Pp1s45_97V6.1",0.599754116491213,0.801798676820877,18,3.17548036907827,24,NA,NA
"Pp1s31_265V6.1",0.006526548482412,0.0157959033614878,15,3.81595247958476,24,0.006526548482412,16
